x,psi_pinn_n1,psi_exact_n1,psi_pinn_n2,psi_exact_n2,psi_pinn_n3,psi_exact_n3,psi_pinn_n4,psi_exact_n4,psi_pinn_n5,psi_exact_n5
0.061516452074,2.722145023007e-01,2.716122449850e-01,5.339188574536e-01,5.331115014667e-01,7.757855964215e-01,7.747613196962e-01,9.860066414038e-01,9.875643076976e-01,1.164901995704e+00,1.163597132812e+00
0.062947067239,2.784573172424e-01,2.778472083556e-01,5.457932267507e-01,5.448641037713e-01,7.917929873748e-01,7.906425322307e-01,1.004112275486e+00,1.005602202070e+00,1.182709360118e+00,1.181364117841e+00
0.064377682403,2.846882533533e-01,2.840765592993e-01,5.576237307717e-01,5.565726819586e-01,8.076438089165e-01,8.063800101082e-01,1.021893807676e+00,1.023315099035e+00,1.199911651453e+00,1.198534547304e+00
0.065808297568,2.909072612008e-01,2.903001719851e-01,5.694066194014e-01,5.682362899947e-01,8.233335206678e-01,8.219708923378e-01,1.039343087956e+00,1.040697274019e+00,1.216499946399e+00,1.215099750619e+00
0.067238912732,2.971144637138e-01,2.965179206979e-01,5.811382527375e-01,5.798539854795e-01,8.388579817451e-01,8.374123445792e-01,1.056452259284e+00,1.057743109330e+00,1.232466021595e+00,1.231051362825e+00
0.068669527897,3.033101441465e-01,3.027296798413e-01,5.928151692067e-01,5.914248297223e-01,8.542134641336e-01,8.527015596574e-01,1.073213802602e+00,1.074447095980e+00,1.247802304290e+00,1.246381328808e+00
0.070100143062,3.094947298827e-01,3.089353239395e-01,6.044341466739e-01,6.029478878182e-01,8.693966552320e-01,8.678357580735e-01,1.089620574300e+00,1.090803835458e+00,1.262501813388e+00,1.261081907367e+00
0.071530758226,3.156687727239e-01,3.151347276406e-01,6.159922549761e-01,6.144222287230e-01,8.844046502277e-01,8.828121885097e-01,1.105665835400e+00,1.106808041482e+00,1.276558094715e+00,1.275145675124e+00
0.072961373391,3.218329263684e-01,3.213277657185e-01,6.274868986711e-01,6.258469253292e-01,8.992349351964e-01,8.976281283298e-01,1.121343271940e+00,1.122454541704e+00,1.289965154224e+00,1.288565530274e+00
0.074391988555,3.279879218305e-01,3.275143130758e-01,6.389158491819e-01,6.372210545400e-01,9.138853620162e-01,9.122808840737e-01,1.136647006348e+00,1.137738279380e+00,1.302717392561e+00,1.301334696169e+00
